,sl,time,light
4428,4428,2018-06-17 18:24:08.134469,669.0
4429,4429,2018-06-17 18:24:09.133823,663.0
4430,4430,2018-06-17 18:24:10.137280,659.0
4431,4431,2018-06-17 18:24:11.136652,656.0
4432,4432,2018-06-17 18:24:12.136028,656.0
4433,4433,2018-06-17 18:24:13.135363,653.0
4434,4434,2018-06-17 18:24:14.134724,651.0
4435,4435,2018-06-17 18:24:15.138208,651.0
4436,4436,2018-06-17 18:24:16.137571,651.0
4437,4437,2018-06-17 18:24:17.136906,651.0
4438,4438,2018-06-17 18:24:18.136291,652.0
4439,4439,2018-06-17 18:24:19.139743,653.0
4440,4440,2018-06-17 18:24:20.139111,655.0
4441,4441,2018-06-17 18:24:21.138479,657.0
4442,4442,2018-06-17 18:24:22.137833,661.0
4443,4443,2018-06-17 18:24:23.141309,665.0
4444,4444,2018-06-17 18:24:24.140683,669.0
4445,4445,2018-06-17 18:24:25.140042,674.0
4446,4446,2018-06-17 18:24:26.139400,685.0
4447,4447,2018-06-17 18:24:27.138789,696.0
4448,4448,2018-06-17 18:24:28.142210,708.0
4449,4449,2018-06-17 18:24:29.141582,718.0
4450,4450,2018-06-17 18:24:30.140937,725.0
4451,4451,2018-06-17 18:24:31.140255,727.0
4452,4452,2018-06-17 18:24:32.143828,727.0
4453,4453,2018-06-17 18:24:33.143146,726.0
4454,4454,2018-06-17 18:24:34.142456,724.0
4455,4455,2018-06-17 18:24:35.141871,718.0
4456,4456,2018-06-17 18:24:36.145319,709.0
4457,4457,2018-06-17 18:24:37.144687,699.0
4458,4458,2018-06-17 18:24:38.144008,691.0
4459,4459,2018-06-17 18:24:39.143408,682.0
4460,4460,2018-06-17 18:24:40.142773,673.0
4461,4461,2018-06-17 18:24:41.146244,665.0
4462,4462,2018-06-17 18:24:42.145613,659.0
4463,4463,2018-06-17 18:24:43.144972,657.0
4464,4464,2018-06-17 18:24:44.144337,654.0
4465,4465,2018-06-17 18:24:45.147782,652.0
4466,4466,2018-06-17 18:24:46.147150,652.0
4467,4467,2018-06-17 18:24:47.146514,651.0
4468,4468,2018-06-17 18:24:48.145824,652.0
4469,4469,2018-06-17 18:24:49.149346,653.0
4470,4470,2018-06-17 18:24:50.148723,653.0
4471,4471,2018-06-17 18:24:51.148064,655.0
4472,4472,2018-06-17 18:24:52.147439,659.0
4473,4473,2018-06-17 18:24:53.146800,663.0
4474,4474,2018-06-17 18:24:54.150256,667.0
4475,4475,2018-06-17 18:24:55.149619,672.0
4476,4476,2018-06-17 18:24:56.148978,679.0
4477,4477,2018-06-17 18:24:57.148343,691.0
4478,4478,2018-06-17 18:24:58.151828,702.0
4479,4479,2018-06-17 18:24:59.151191,713.0
4480,4480,2018-06-17 18:25:00.150481,722.0
4481,4481,2018-06-17 18:25:01.149881,727.0
4482,4482,2018-06-17 18:25:02.153355,728.0
4483,4483,2018-06-17 18:25:03.152725,727.0
4484,4484,2018-06-17 18:25:04.152087,727.0
4485,4485,2018-06-17 18:25:05.151448,724.0
4486,4486,2018-06-17 18:25:06.150807,720.0
4487,4487,2018-06-17 18:25:07.154216,711.0
4488,4488,2018-06-17 18:25:08.153607,703.0
4489,4489,2018-06-17 18:25:09.152951,694.0
4490,4490,2018-06-17 18:25:10.152308,688.0
4491,4491,2018-06-17 18:25:11.155785,681.0
4492,4492,2018-06-17 18:25:12.155237,674.0
4493,4493,2018-06-17 18:25:13.154553,668.0
4494,4494,2018-06-17 18:25:14.153911,662.0
4495,4495,2018-06-17 18:25:15.157367,659.0
4496,4496,2018-06-17 18:25:16.156740,657.0
4497,4497,2018-06-17 18:25:17.156093,655.0
4498,4498,2018-06-17 18:25:18.155451,654.0
4499,4499,2018-06-17 18:25:19.154809,652.0
4500,4500,2018-06-17 18:25:20.158313,652.0
4501,4501,2018-06-17 18:25:21.157658,652.0
4502,4502,2018-06-17 18:25:22.157021,651.0
4503,4503,2018-06-17 18:25:23.156333,652.0
4504,4504,2018-06-17 18:25:24.159788,652.0
4505,4505,2018-06-17 18:25:25.159184,652.0
4506,4506,2018-06-17 18:25:26.158557,653.0
4507,4507,2018-06-17 18:25:27.157925,653.0
4508,4508,2018-06-17 18:25:28.161394,654.0
4509,4509,2018-06-17 18:25:29.160768,654.0
4510,4510,2018-06-17 18:25:30.160126,655.0
4511,4511,2018-06-17 18:25:31.159483,656.0
4512,4512,2018-06-17 18:25:32.158841,658.0
4513,4513,2018-06-17 18:25:33.162297,659.0
4514,4514,2018-06-17 18:25:34.161626,661.0
4515,4515,2018-06-17 18:25:35.160989,663.0
4516,4516,2018-06-17 18:25:36.160397,664.0
4517,4517,2018-06-17 18:25:37.163856,666.0
4518,4518,2018-06-17 18:25:38.163223,668.0
4519,4519,2018-06-17 18:25:39.162585,670.0
4520,4520,2018-06-17 18:25:40.161944,673.0
4521,4521,2018-06-17 18:25:41.165404,676.0
4522,4522,2018-06-17 18:25:42.164766,681.0
4523,4523,2018-06-17 18:25:43.164127,686.0
4524,4524,2018-06-17 18:25:44.163487,691.0
4525,4525,2018-06-17 18:25:45.162851,694.0
4526,4526,2018-06-17 18:25:46.166329,698.0
4527,4527,2018-06-17 18:25:47.165701,702.0
4528,4528,2018-06-17 18:25:48.165053,706.0
4529,4529,2018-06-17 18:25:49.164412,709.0
4530,4530,2018-06-17 18:25:50.167865,712.0
4531,4531,2018-06-17 18:25:51.167235,715.0
4532,4532,2018-06-17 18:25:52.166602,718.0
4533,4533,2018-06-17 18:25:53.165952,719.0
4534,4534,2018-06-17 18:25:54.169431,721.0
4535,4535,2018-06-17 18:25:55.168757,722.0
4536,4536,2018-06-17 18:25:56.168156,723.0
4537,4537,2018-06-17 18:25:57.167446,724.0
4538,4538,2018-06-17 18:25:58.166882,724.0
4539,4539,2018-06-17 18:25:59.170331,725.0
4540,4540,2018-06-17 18:26:00.169722,726.0
4541,4541,2018-06-17 18:26:01.169059,726.0
4542,4542,2018-06-17 18:26:02.168417,727.0
4543,4543,2018-06-17 18:26:03.171893,727.0
4544,4544,2018-06-17 18:26:04.171269,727.0
4545,4545,2018-06-17 18:26:05.170606,727.0
4546,4546,2018-06-17 18:26:06.169961,727.0
4547,4547,2018-06-17 18:26:07.173439,727.0
4548,4548,2018-06-17 18:26:08.172805,728.0
4549,4549,2018-06-17 18:26:09.172123,727.0
4550,4550,2018-06-17 18:26:10.171527,728.0
4551,4551,2018-06-17 18:26:11.170886,727.0
4552,4552,2018-06-17 18:26:12.174363,727.0
4553,4553,2018-06-17 18:26:13.173723,727.0
4554,4554,2018-06-17 18:26:14.173066,727.0
4555,4555,2018-06-17 18:26:15.172421,728.0
4556,4556,2018-06-17 18:26:16.175905,728.0
4557,4557,2018-06-17 18:26:17.175268,728.0
4558,4558,2018-06-17 18:26:18.174630,728.0
4559,4559,2018-06-17 18:26:19.173999,727.0
4560,4560,2018-06-17 18:26:20.177397,727.0
4561,4561,2018-06-17 18:26:21.176810,727.0
4562,4562,2018-06-17 18:26:22.176166,726.0
4563,4563,2018-06-17 18:26:23.175529,724.0
4564,4564,2018-06-17 18:26:24.174891,720.0
4565,4565,2018-06-17 18:26:25.178367,714.0
4566,4566,2018-06-17 18:26:26.177735,707.0
4567,4567,2018-06-17 18:26:27.177097,699.0
4568,4568,2018-06-17 18:26:28.176453,692.0
4569,4569,2018-06-17 18:26:29.179906,686.0
4570,4570,2018-06-17 18:26:30.179274,679.0
4571,4571,2018-06-17 18:26:31.178639,672.0
4572,4572,2018-06-17 18:26:32.177996,664.0
4573,4573,2018-06-17 18:26:33.181471,660.0
4574,4574,2018-06-17 18:26:34.180837,658.0
4575,4575,2018-06-17 18:26:35.180193,655.0
4576,4576,2018-06-17 18:26:36.179567,653.0
4577,4577,2018-06-17 18:26:37.178918,652.0
4578,4578,2018-06-17 18:26:38.182370,652.0
4579,4579,2018-06-17 18:26:39.181742,652.0
4580,4580,2018-06-17 18:26:40.181126,654.0
4581,4581,2018-06-17 18:26:41.180419,654.0
4582,4582,2018-06-17 18:26:42.183934,657.0
4583,4583,2018-06-17 18:26:43.183306,661.0
4584,4584,2018-06-17 18:26:44.182660,665.0
4585,4585,2018-06-17 18:26:45.182022,669.0
4586,4586,2018-06-17 18:26:46.185475,674.0
4587,4587,2018-06-17 18:26:47.184847,685.0
4588,4588,2018-06-17 18:26:48.184203,697.0
4589,4589,2018-06-17 18:26:49.183569,710.0
4590,4590,2018-06-17 18:26:50.182924,721.0
4591,4591,2018-06-17 18:26:51.186399,728.0
4592,4592,2018-06-17 18:26:52.185772,729.0
4593,4593,2018-06-17 18:26:53.185128,727.0
4594,4594,2018-06-17 18:26:54.184466,725.0
4595,4595,2018-06-17 18:26:55.187942,718.0
4596,4596,2018-06-17 18:26:56.187312,705.0
4597,4597,2018-06-17 18:26:57.186668,695.0
4598,4598,2018-06-17 18:26:58.186028,684.0
4599,4599,2018-06-17 18:26:59.189503,673.0
4600,4600,2018-06-17 18:27:00.188870,662.0
4601,4601,2018-06-17 18:27:01.188207,658.0
4602,4602,2018-06-17 18:27:02.187597,655.0
4603,4603,2018-06-17 18:27:03.186947,653.0
4604,4604,2018-06-17 18:27:04.190401,652.0
4605,4605,2018-06-17 18:27:05.189770,652.0
4606,4606,2018-06-17 18:27:06.189132,653.0
4607,4607,2018-06-17 18:27:07.188494,654.0
4608,4608,2018-06-17 18:27:08.191968,656.0
4609,4609,2018-06-17 18:27:09.191337,660.0
4610,4610,2018-06-17 18:27:10.190678,664.0
4611,4611,2018-06-17 18:27:11.190039,668.0
4612,4612,2018-06-17 18:27:12.193510,672.0
4613,4613,2018-06-17 18:27:13.192880,682.0
4614,4614,2018-06-17 18:27:14.192236,695.0
4615,4615,2018-06-17 18:27:15.191597,707.0
4616,4616,2018-06-17 18:27:16.190959,718.0
4617,4617,2018-06-17 18:27:17.194406,726.0
4618,4618,2018-06-17 18:27:18.193776,728.0
4619,4619,2018-06-17 18:27:19.193139,728.0
4620,4620,2018-06-17 18:27:20.192531,726.0
4621,4621,2018-06-17 18:27:21.195982,721.0
4622,4622,2018-06-17 18:27:22.195349,711.0
4623,4623,2018-06-17 18:27:23.194668,699.0
4624,4624,2018-06-17 18:27:24.194025,687.0
4625,4625,2018-06-17 18:27:25.197562,676.0
4626,4626,2018-06-17 18:27:26.196877,665.0
4627,4627,2018-06-17 18:27:27.196238,658.0
4628,4628,2018-06-17 18:27:28.195608,655.0
4629,4629,2018-06-17 18:27:29.194960,653.0
4630,4630,2018-06-17 18:27:30.198435,652.0
4631,4631,2018-06-17 18:27:31.197807,653.0
4632,4632,2018-06-17 18:27:32.197165,655.0
4633,4633,2018-06-17 18:27:33.196522,659.0
4634,4634,2018-06-17 18:27:34.199976,665.0
4635,4635,2018-06-17 18:27:35.199345,671.0
4636,4636,2018-06-17 18:27:36.198707,684.0
4637,4637,2018-06-17 18:27:37.198080,702.0
4638,4638,2018-06-17 18:27:38.201548,719.0
4639,4639,2018-06-17 18:27:39.200905,728.0
4640,4640,2018-06-17 18:27:40.200274,729.0
4641,4641,2018-06-17 18:27:41.199626,726.0
4642,4642,2018-06-17 18:27:42.198987,718.0
4643,4643,2018-06-17 18:27:43.202444,701.0
4644,4644,2018-06-17 18:27:44.201810,686.0
4645,4645,2018-06-17 18:27:45.201168,672.0
4646,4646,2018-06-17 18:27:46.200527,660.0
4647,4647,2018-06-17 18:27:47.204003,657.0
4648,4648,2018-06-17 18:27:48.203374,653.0
4649,4649,2018-06-17 18:27:49.202744,653.0
4650,4650,2018-06-17 18:27:50.202066,654.0
4651,4651,2018-06-17 18:27:51.205548,655.0
4652,4652,2018-06-17 18:27:52.204914,659.0
4653,4653,2018-06-17 18:27:53.204270,665.0
4654,4654,2018-06-17 18:27:54.203631,670.0
4655,4655,2018-06-17 18:27:55.202991,679.0
4656,4656,2018-06-17 18:27:56.206468,697.0
4657,4657,2018-06-17 18:27:57.205890,712.0
4658,4658,2018-06-17 18:27:58.205198,725.0
4659,4659,2018-06-17 18:27:59.204530,729.0
4660,4660,2018-06-17 18:28:00.208007,729.0
4661,4661,2018-06-17 18:28:01.207375,727.0
4662,4662,2018-06-17 18:28:02.206743,719.0
4663,4663,2018-06-17 18:28:03.206095,705.0
4664,4664,2018-06-17 18:28:04.209552,692.0
4665,4665,2018-06-17 18:28:05.208967,680.0
4666,4666,2018-06-17 18:28:06.208302,668.0
4667,4667,2018-06-17 18:28:07.207639,660.0
4668,4668,2018-06-17 18:28:08.207020,657.0
4669,4669,2018-06-17 18:28:09.210469,654.0
4670,4670,2018-06-17 18:28:10.209846,653.0
4671,4671,2018-06-17 18:28:11.209199,654.0
4672,4672,2018-06-17 18:28:12.208560,655.0
4673,4673,2018-06-17 18:28:13.212039,659.0
4674,4674,2018-06-17 18:28:14.211405,664.0
4675,4675,2018-06-17 18:28:15.210738,670.0
4676,4676,2018-06-17 18:28:16.210098,679.0
4677,4677,2018-06-17 18:28:17.213574,696.0
4678,4678,2018-06-17 18:28:18.212942,714.0
4679,4679,2018-06-17 18:28:19.212299,727.0
4680,4680,2018-06-17 18:28:20.211661,729.0
4681,4681,2018-06-17 18:28:21.211020,728.0
4682,4682,2018-06-17 18:28:22.214477,723.0
4683,4683,2018-06-17 18:28:23.213843,708.0
4684,4684,2018-06-17 18:28:24.213200,692.0
4685,4685,2018-06-17 18:28:25.212557,678.0
4686,4686,2018-06-17 18:28:26.216049,664.0
4687,4687,2018-06-17 18:28:27.215405,658.0
4688,4688,2018-06-17 18:28:28.214771,654.0
4689,4689,2018-06-17 18:28:29.214125,653.0
4690,4690,2018-06-17 18:28:30.217578,654.0
4691,4691,2018-06-17 18:28:31.216941,657.0
4692,4692,2018-06-17 18:28:32.216302,663.0
4693,4693,2018-06-17 18:28:33.215664,671.0
4694,4694,2018-06-17 18:28:34.214981,683.0
4695,4695,2018-06-17 18:28:35.218497,705.0
4696,4696,2018-06-17 18:28:36.217867,723.0
4697,4697,2018-06-17 18:28:37.217280,730.0
4698,4698,2018-06-17 18:28:38.216545,728.0
4699,4699,2018-06-17 18:28:39.220040,722.0
4700,4700,2018-06-17 18:28:40.219409,705.0
4701,4701,2018-06-17 18:28:41.218767,688.0
4702,4702,2018-06-17 18:28:42.218123,671.0
4703,4703,2018-06-17 18:28:43.221605,660.0
4704,4704,2018-06-17 18:28:44.220974,655.0
4705,4705,2018-06-17 18:28:45.220359,653.0
4706,4706,2018-06-17 18:28:46.219691,655.0
4707,4707,2018-06-17 18:28:47.219054,658.0
4708,4708,2018-06-17 18:28:48.222506,665.0
4709,4709,2018-06-17 18:28:49.221868,674.0
4710,4710,2018-06-17 18:28:50.221229,694.0
4711,4711,2018-06-17 18:28:51.220594,715.0
4712,4712,2018-06-17 18:28:52.224067,729.0
4713,4713,2018-06-17 18:28:53.223387,730.0
4714,4714,2018-06-17 18:28:54.222788,726.0
4715,4715,2018-06-17 18:28:55.222135,711.0
4716,4716,2018-06-17 18:28:56.225604,692.0
4717,4717,2018-06-17 18:28:57.224973,676.0
4718,4718,2018-06-17 18:28:58.224333,661.0
4719,4719,2018-06-17 18:28:59.223694,657.0
4720,4720,2018-06-17 18:29:00.223053,654.0
4721,4721,2018-06-17 18:29:01.226485,654.0
4722,4722,2018-06-17 18:29:02.225899,655.0
4723,4723,2018-06-17 18:29:03.225257,658.0
4724,4724,2018-06-17 18:29:04.224594,664.0
4725,4725,2018-06-17 18:29:05.228069,672.0
4726,4726,2018-06-17 18:29:06.227433,686.0
4727,4727,2018-06-17 18:29:07.226794,707.0
4728,4728,2018-06-17 18:29:08.226159,725.0
4729,4729,2018-06-17 18:29:09.229607,730.0
4730,4730,2018-06-17 18:29:10.228977,729.0
4731,4731,2018-06-17 18:29:11.228340,721.0
4732,4732,2018-06-17 18:29:12.227708,704.0
4733,4733,2018-06-17 18:29:13.227056,686.0
4734,4734,2018-06-17 18:29:14.230531,670.0
4735,4735,2018-06-17 18:29:15.229904,660.0
4736,4736,2018-06-17 18:29:16.229259,655.0
4737,4737,2018-06-17 18:29:17.228666,654.0
4738,4738,2018-06-17 18:29:18.232069,655.0
4739,4739,2018-06-17 18:29:19.231451,658.0
4740,4740,2018-06-17 18:29:20.230798,665.0
4741,4741,2018-06-17 18:29:21.230161,673.0
4742,4742,2018-06-17 18:29:22.233632,691.0
4743,4743,2018-06-17 18:29:23.232999,714.0
4744,4744,2018-06-17 18:29:24.232356,729.0
4745,4745,2018-06-17 18:29:25.231743,730.0
4746,4746,2018-06-17 18:29:26.231079,725.0
4747,4747,2018-06-17 18:29:27.234534,706.0
4748,4748,2018-06-17 18:29:28.233853,686.0
4749,4749,2018-06-17 18:29:29.233264,667.0
4750,4750,2018-06-17 18:29:30.232579,658.0
4751,4751,2018-06-17 18:29:31.236101,654.0
4752,4752,2018-06-17 18:29:32.235474,654.0
4753,4753,2018-06-17 18:29:33.234827,656.0
4754,4754,2018-06-17 18:29:34.234171,663.0
4755,4755,2018-06-17 18:29:35.237641,671.0
4756,4756,2018-06-17 18:29:36.237005,688.0
4757,4757,2018-06-17 18:29:37.236364,712.0
4758,4758,2018-06-17 18:29:38.235729,729.0
4759,4759,2018-06-17 18:29:39.235079,729.0
4760,4760,2018-06-17 18:29:40.238563,723.0
4761,4761,2018-06-17 18:29:41.237927,701.0
4762,4762,2018-06-17 18:29:42.237247,680.0
4763,4763,2018-06-17 18:29:43.236610,662.0
4764,4764,2018-06-17 18:29:44.240098,656.0
4765,4765,2018-06-17 18:29:45.239469,654.0
4766,4766,2018-06-17 18:29:46.238827,656.0
4767,4767,2018-06-17 18:29:47.238188,663.0
4768,4768,2018-06-17 18:29:48.241660,673.0
4769,4769,2018-06-17 18:29:49.241033,697.0
4770,4770,2018-06-17 18:29:50.240342,724.0
4771,4771,2018-06-17 18:29:51.239694,730.0
4772,4772,2018-06-17 18:29:52.239097,725.0
4773,4773,2018-06-17 18:29:53.242564,701.0
4774,4774,2018-06-17 18:29:54.241930,678.0
4775,4775,2018-06-17 18:29:55.241292,661.0
4776,4776,2018-06-17 18:29:56.240650,655.0
4777,4777,2018-06-17 18:29:57.244098,655.0
4778,4778,2018-06-17 18:29:58.243493,657.0
4779,4779,2018-06-17 18:29:59.242828,665.0
4780,4780,2018-06-17 18:30:00.242189,677.0
4781,4781,2018-06-17 18:30:01.245660,706.0
4782,4782,2018-06-17 18:30:02.245027,729.0
4783,4783,2018-06-17 18:30:03.244345,730.0
4784,4784,2018-06-17 18:30:04.243747,718.0
4785,4785,2018-06-17 18:30:05.243133,692.0
4786,4786,2018-06-17 18:30:06.246560,668.0
4787,4787,2018-06-17 18:30:07.245930,657.0
4788,4788,2018-06-17 18:30:08.245291,654.0
4789,4789,2018-06-17 18:30:09.244653,656.0
4790,4790,2018-06-17 18:30:10.248175,663.0
4791,4791,2018-06-17 18:30:11.247455,674.0
4792,4792,2018-06-17 18:30:12.246855,701.0
4793,4793,2018-06-17 18:30:13.246168,726.0
4794,4794,2018-06-17 18:30:14.249682,730.0
4795,4795,2018-06-17 18:30:15.249037,724.0
4796,4796,2018-06-17 18:30:16.248353,700.0
4797,4797,2018-06-17 18:30:17.247778,677.0
4798,4798,2018-06-17 18:30:18.247109,661.0
4799,4799,2018-06-17 18:30:19.250587,655.0
4800,4800,2018-06-17 18:30:20.249907,655.0
4801,4801,2018-06-17 18:30:21.249314,658.0
4802,4802,2018-06-17 18:30:22.248674,667.0
4803,4803,2018-06-17 18:30:23.252125,679.0
4804,4804,2018-06-17 18:30:24.251501,708.0
4805,4805,2018-06-17 18:30:25.250851,729.0
4806,4806,2018-06-17 18:30:26.250211,730.0
4807,4807,2018-06-17 18:30:27.253688,719.0
4808,4808,2018-06-17 18:30:28.253060,693.0
4809,4809,2018-06-17 18:30:29.252420,670.0
4810,4810,2018-06-17 18:30:30.251774,659.0
4811,4811,2018-06-17 18:30:31.251136,654.0
4812,4812,2018-06-17 18:30:32.254599,656.0
4813,4813,2018-06-17 18:30:33.253964,659.0
4814,4814,2018-06-17 18:30:34.253318,667.0
4815,4815,2018-06-17 18:30:35.252675,678.0
4816,4816,2018-06-17 18:30:36.256152,701.0
4817,4817,2018-06-17 18:30:37.255517,723.0
4818,4818,2018-06-17 18:30:38.254883,731.0
4819,4819,2018-06-17 18:30:39.254175,729.0
4820,4820,2018-06-17 18:30:40.257688,722.0
4821,4821,2018-06-17 18:30:41.257057,703.0
4822,4822,2018-06-17 18:30:42.256419,686.0
4823,4823,2018-06-17 18:30:43.255726,670.0
4824,4824,2018-06-17 18:30:44.255139,660.0
4825,4825,2018-06-17 18:30:45.258585,655.0
4826,4826,2018-06-17 18:30:46.257980,654.0
4827,4827,2018-06-17 18:30:47.257272,655.0
4828,4828,2018-06-17 18:30:48.256675,659.0
4829,4829,2018-06-17 18:30:49.260151,667.0
4830,4830,2018-06-17 18:30:50.259575,675.0
4831,4831,2018-06-17 18:30:51.258891,698.0
4832,4832,2018-06-17 18:30:52.258240,721.0
4833,4833,2018-06-17 18:30:53.261692,731.0
4834,4834,2018-06-17 18:30:54.261062,729.0
4835,4835,2018-06-17 18:30:55.260418,717.0
4836,4836,2018-06-17 18:30:56.259775,694.0
4837,4837,2018-06-17 18:30:57.259137,674.0
4838,4838,2018-06-17 18:30:58.262641,660.0
4839,4839,2018-06-17 18:30:59.261989,655.0
4840,4840,2018-06-17 18:31:00.261348,654.0
4841,4841,2018-06-17 18:31:01.260658,656.0
4842,4842,2018-06-17 18:31:02.264152,662.0
4843,4843,2018-06-17 18:31:03.263519,670.0
4844,4844,2018-06-17 18:31:04.262880,685.0
4845,4845,2018-06-17 18:31:05.262239,709.0
4846,4846,2018-06-17 18:31:06.265714,728.0
4847,4847,2018-06-17 18:31:07.265085,731.0
4848,4848,2018-06-17 18:31:08.264449,726.0
4849,4849,2018-06-17 18:31:09.263799,706.0
4850,4850,2018-06-17 18:31:10.263161,684.0
4851,4851,2018-06-17 18:31:11.266613,663.0
4852,4852,2018-06-17 18:31:12.265950,657.0
4853,4853,2018-06-17 18:31:13.265340,655.0
4854,4854,2018-06-17 18:31:14.264697,656.0
4855,4855,2018-06-17 18:31:15.268178,661.0
4856,4856,2018-06-17 18:31:16.267548,670.0
4857,4857,2018-06-17 18:31:17.266909,686.0
4858,4858,2018-06-17 18:31:18.266267,712.0
4859,4859,2018-06-17 18:31:19.269717,730.0
4860,4860,2018-06-17 18:31:20.269087,730.0
4861,4861,2018-06-17 18:31:21.268468,724.0
4862,4862,2018-06-17 18:31:22.267802,703.0
4863,4863,2018-06-17 18:31:23.267161,682.0
4864,4864,2018-06-17 18:31:24.270645,663.0
4865,4865,2018-06-17 18:31:25.270010,657.0
4866,4866,2018-06-17 18:31:26.269361,655.0
4867,4867,2018-06-17 18:31:27.268727,656.0
4868,4868,2018-06-17 18:31:28.272135,660.0
4869,4869,2018-06-17 18:31:29.271503,669.0
4870,4870,2018-06-17 18:31:30.270941,681.0
4871,4871,2018-06-17 18:31:31.270257,708.0
4872,4872,2018-06-17 18:31:32.273736,728.0
4873,4873,2018-06-17 18:31:33.273065,731.0
4874,4874,2018-06-17 18:31:34.272474,727.0
4875,4875,2018-06-17 18:31:35.271827,706.0
4876,4876,2018-06-17 18:31:36.271188,685.0
4877,4877,2018-06-17 18:31:37.274647,665.0
4878,4878,2018-06-17 18:31:38.274033,658.0
4879,4879,2018-06-17 18:31:39.273368,655.0
4880,4880,2018-06-17 18:31:40.272733,655.0
4881,4881,2018-06-17 18:31:41.276175,659.0
4882,4882,2018-06-17 18:31:42.275547,667.0
4883,4883,2018-06-17 18:31:43.274900,679.0
4884,4884,2018-06-17 18:31:44.274213,705.0
4885,4885,2018-06-17 18:31:45.277743,727.0
4886,4886,2018-06-17 18:31:46.277066,731.0
4887,4887,2018-06-17 18:31:47.276424,727.0
4888,4888,2018-06-17 18:31:48.275831,706.0
4889,4889,2018-06-17 18:31:49.275187,683.0
4890,4890,2018-06-17 18:31:50.278636,663.0
4891,4891,2018-06-17 18:31:51.278004,657.0
4892,4892,2018-06-17 18:31:52.277371,655.0
4893,4893,2018-06-17 18:31:53.276724,656.0
4894,4894,2018-06-17 18:31:54.280200,662.0
4895,4895,2018-06-17 18:31:55.279575,671.0
4896,4896,2018-06-17 18:31:56.278927,688.0
4897,4897,2018-06-17 18:31:57.278290,714.0
4898,4898,2018-06-17 18:31:58.281739,731.0
4899,4899,2018-06-17 18:31:59.281100,730.0
4900,4900,2018-06-17 18:32:00.280491,723.0
4901,4901,2018-06-17 18:32:01.279820,702.0
4902,4902,2018-06-17 18:32:02.279192,681.0
4903,4903,2018-06-17 18:32:03.282661,663.0
4904,4904,2018-06-17 18:32:04.281982,657.0
4905,4905,2018-06-17 18:32:05.281344,655.0
4906,4906,2018-06-17 18:32:06.280744,656.0
4907,4907,2018-06-17 18:32:07.284199,660.0
4908,4908,2018-06-17 18:32:08.283569,669.0
4909,4909,2018-06-17 18:32:09.282927,678.0
4910,4910,2018-06-17 18:32:10.282340,703.0
4911,4911,2018-06-17 18:32:11.285768,725.0
4912,4912,2018-06-17 18:32:12.285121,731.0
4913,4913,2018-06-17 18:32:13.284492,728.0
4914,4914,2018-06-17 18:32:14.283850,710.0
4915,4915,2018-06-17 18:32:15.283209,687.0
4916,4916,2018-06-17 18:32:16.286663,666.0
4917,4917,2018-06-17 18:32:17.286034,658.0
4918,4918,2018-06-17 18:32:18.285412,655.0
4919,4919,2018-06-17 18:32:19.284742,657.0
4920,4920,2018-06-17 18:32:20.288223,661.0
4921,4921,2018-06-17 18:32:21.287586,671.0
4922,4922,2018-06-17 18:32:22.286903,688.0
4923,4923,2018-06-17 18:32:23.286285,714.0
4924,4924,2018-06-17 18:32:24.289764,731.0
4925,4925,2018-06-17 18:32:25.289124,731.0
4926,4926,2018-06-17 18:32:26.288493,725.0
4927,4927,2018-06-17 18:32:27.287848,704.0
4928,4928,2018-06-17 18:32:28.287211,684.0
4929,4929,2018-06-17 18:32:29.290688,666.0
4930,4930,2018-06-17 18:32:30.290056,659.0
4931,4931,2018-06-17 18:32:31.289388,655.0
4932,4932,2018-06-17 18:32:32.288752,656.0
4933,4933,2018-06-17 18:32:33.292225,658.0
4934,4934,2018-06-17 18:32:34.291593,666.0
4935,4935,2018-06-17 18:32:35.290950,675.0
4936,4936,2018-06-17 18:32:36.290295,696.0
4937,4937,2018-06-17 18:32:37.293760,718.0
4938,4938,2018-06-17 18:32:38.293101,731.0
4939,4939,2018-06-17 18:32:39.292471,731.0
4940,4940,2018-06-17 18:32:40.291843,725.0
4941,4941,2018-06-17 18:32:41.291204,705.0
4942,4942,2018-06-17 18:32:42.294678,685.0
4943,4943,2018-06-17 18:32:43.294039,666.0
4944,4944,2018-06-17 18:32:44.293415,659.0
4945,4945,2018-06-17 18:32:45.292772,655.0
4946,4946,2018-06-17 18:32:46.296213,656.0
4947,4947,2018-06-17 18:32:47.295578,659.0
4948,4948,2018-06-17 18:32:48.294952,667.0
4949,4949,2018-06-17 18:32:49.294311,676.0
4950,4950,2018-06-17 18:32:50.293680,699.0
4951,4951,2018-06-17 18:32:51.297105,722.0
4952,4952,2018-06-17 18:32:52.296471,732.0
4953,4953,2018-06-17 18:32:53.295827,730.0
4954,4954,2018-06-17 18:32:54.295189,720.0
4955,4955,2018-06-17 18:32:55.298642,698.0
4956,4956,2018-06-17 18:32:56.298010,679.0
4957,4957,2018-06-17 18:32:57.297394,663.0
4958,4958,2018-06-17 18:32:58.296786,657.0
4959,4959,2018-06-17 18:32:59.300251,655.0
4960,4960,2018-06-17 18:33:00.299614,656.0
4961,4961,2018-06-17 18:33:01.298974,660.0
4962,4962,2018-06-17 18:33:02.298320,668.0
4963,4963,2018-06-17 18:33:03.297691,678.0
4964,4964,2018-06-17 18:33:04.301142,703.0
4965,4965,2018-06-17 18:33:05.300513,725.0
