,sl,time,light
372,372,2018-06-18 16:56:00.972118,711.0
373,373,2018-06-18 16:56:01.971417,711.0
374,374,2018-06-18 16:56:02.970699,711.0
375,375,2018-06-18 16:56:03.974068,711.0
376,376,2018-06-18 16:56:04.973360,711.0
377,377,2018-06-18 16:56:05.972632,711.0
378,378,2018-06-18 16:56:06.971911,711.0
379,379,2018-06-18 16:56:07.975287,711.0
380,380,2018-06-18 16:56:08.974597,711.0
381,381,2018-06-18 16:56:09.973849,711.0
382,382,2018-06-18 16:56:10.973129,711.0
383,383,2018-06-18 16:56:11.976529,711.0
384,384,2018-06-18 16:56:12.975818,711.0
385,385,2018-06-18 16:56:13.975094,711.0
386,386,2018-06-18 16:56:14.974375,711.0
387,387,2018-06-18 16:56:15.977707,711.0
388,388,2018-06-18 16:56:16.977028,711.0
389,389,2018-06-18 16:56:17.976274,711.0
390,390,2018-06-18 16:56:18.975599,711.0
391,391,2018-06-18 16:56:19.974885,711.0
392,392,2018-06-18 16:56:20.978283,711.0
393,393,2018-06-18 16:56:21.977565,711.0
394,394,2018-06-18 16:56:22.976848,711.0
395,395,2018-06-18 16:56:23.976130,711.0
396,396,2018-06-18 16:56:24.979508,710.0
397,397,2018-06-18 16:56:25.978795,710.0
398,398,2018-06-18 16:56:26.978074,710.0
399,399,2018-06-18 16:56:27.977360,710.0
400,400,2018-06-18 16:56:28.980762,710.0
401,401,2018-06-18 16:56:29.980049,710.0
402,402,2018-06-18 16:56:30.979298,710.0
403,403,2018-06-18 16:56:31.978611,710.0
404,404,2018-06-18 16:56:32.977894,710.0
405,405,2018-06-18 16:56:33.981271,710.0
406,406,2018-06-18 16:56:34.980514,710.0
407,407,2018-06-18 16:56:35.979841,710.0
408,408,2018-06-18 16:56:36.979129,710.0
409,409,2018-06-18 16:56:37.982502,710.0
410,410,2018-06-18 16:56:38.981842,710.0
411,411,2018-06-18 16:56:39.981073,710.0
412,412,2018-06-18 16:56:40.980355,710.0
413,413,2018-06-18 16:56:41.983756,710.0
414,414,2018-06-18 16:56:42.983051,710.0
415,415,2018-06-18 16:56:43.982331,710.0
416,416,2018-06-18 16:56:44.981615,710.0
417,417,2018-06-18 16:56:45.980895,710.0
418,418,2018-06-18 16:56:46.984312,710.0
419,419,2018-06-18 16:56:47.983593,710.0
420,420,2018-06-18 16:56:48.982853,710.0
421,421,2018-06-18 16:56:49.982140,710.0
422,422,2018-06-18 16:56:50.985495,710.0
423,423,2018-06-18 16:56:51.984840,710.0
424,424,2018-06-18 16:56:52.984308,710.0
425,425,2018-06-18 16:56:53.983778,710.0
426,426,2018-06-18 16:56:54.987333,710.0
427,427,2018-06-18 16:56:55.986804,710.0
428,428,2018-06-18 16:56:56.986220,710.0
429,429,2018-06-18 16:56:57.985721,709.0
430,430,2018-06-18 16:56:58.989304,710.0
431,431,2018-06-18 16:56:59.988775,709.0
432,432,2018-06-18 16:57:00.988231,709.0
433,433,2018-06-18 16:57:01.987695,709.0
434,434,2018-06-18 16:57:02.987139,709.0
435,435,2018-06-18 16:57:03.990688,709.0
436,436,2018-06-18 16:57:04.990155,709.0
437,437,2018-06-18 16:57:05.989596,709.0
438,438,2018-06-18 16:57:06.989048,709.0
439,439,2018-06-18 16:57:07.992577,709.0
440,440,2018-06-18 16:57:08.992074,709.0
441,441,2018-06-18 16:57:09.991450,709.0
442,442,2018-06-18 16:57:10.990896,709.0
443,443,2018-06-18 16:57:11.994466,709.0
444,444,2018-06-18 16:57:12.993956,709.0
445,445,2018-06-18 16:57:13.993401,709.0
446,446,2018-06-18 16:57:14.992843,709.0
447,447,2018-06-18 16:57:15.992283,709.0
448,448,2018-06-18 16:57:16.995817,709.0
449,449,2018-06-18 16:57:17.995260,709.0
450,450,2018-06-18 16:57:18.994749,709.0
451,451,2018-06-18 16:57:19.994135,709.0
452,452,2018-06-18 16:57:20.997691,709.0
453,453,2018-06-18 16:57:21.997133,709.0
454,454,2018-06-18 16:57:22.996564,709.0
455,455,2018-06-18 16:57:23.995999,709.0
456,456,2018-06-18 16:57:24.999525,709.0
457,457,2018-06-18 16:57:25.998918,709.0
458,458,2018-06-18 16:57:26.998415,709.0
459,459,2018-06-18 16:57:27.997778,709.0
460,460,2018-06-18 16:57:29.001369,709.0
461,461,2018-06-18 16:57:30.000802,709.0
462,462,2018-06-18 16:57:31.000185,708.0
463,463,2018-06-18 16:57:31.999615,708.0
464,464,2018-06-18 16:57:32.999038,708.0
465,465,2018-06-18 16:57:34.002557,708.0
466,466,2018-06-18 16:57:35.001987,708.0
467,467,2018-06-18 16:57:36.001409,709.0
468,468,2018-06-18 16:57:37.000854,707.0
469,469,2018-06-18 16:57:38.004426,708.0
470,470,2018-06-18 16:57:39.003863,708.0
471,471,2018-06-18 16:57:40.003210,708.0
472,472,2018-06-18 16:57:41.002641,708.0
473,473,2018-06-18 16:57:42.006186,708.0
474,474,2018-06-18 16:57:43.005573,708.0
475,475,2018-06-18 16:57:44.005118,708.0
476,476,2018-06-18 16:57:45.004402,708.0
477,477,2018-06-18 16:57:46.003865,708.0
478,478,2018-06-18 16:57:47.007386,708.0
479,479,2018-06-18 16:57:48.006802,709.0
480,480,2018-06-18 16:57:49.006207,708.0
481,481,2018-06-18 16:57:50.005549,708.0
482,482,2018-06-18 16:57:51.009140,708.0
483,483,2018-06-18 16:57:52.008538,708.0
484,484,2018-06-18 16:57:53.007948,708.0
485,485,2018-06-18 16:57:54.007348,708.0
486,486,2018-06-18 16:57:55.010815,708.0
487,487,2018-06-18 16:57:56.010278,708.0
488,488,2018-06-18 16:57:57.009675,708.0
489,489,2018-06-18 16:57:58.009082,708.0
490,490,2018-06-18 16:57:59.012598,708.0
491,491,2018-06-18 16:58:00.011999,708.0
492,492,2018-06-18 16:58:01.011403,708.0
493,493,2018-06-18 16:58:02.010802,708.0
494,494,2018-06-18 16:58:03.010179,708.0
495,495,2018-06-18 16:58:04.013655,708.0
496,496,2018-06-18 16:58:05.013099,708.0
497,497,2018-06-18 16:58:06.012495,707.0
498,498,2018-06-18 16:58:07.011924,707.0
499,499,2018-06-18 16:58:08.015406,708.0
500,500,2018-06-18 16:58:09.014819,708.0
501,501,2018-06-18 16:58:10.014211,707.0
502,502,2018-06-18 16:58:11.013598,707.0
503,503,2018-06-18 16:58:12.017134,707.0
504,504,2018-06-18 16:58:13.016494,707.0
505,505,2018-06-18 16:58:14.015886,707.0
506,506,2018-06-18 16:58:15.015277,707.0
507,507,2018-06-18 16:58:16.018753,707.0
508,508,2018-06-18 16:58:17.018142,707.0
509,509,2018-06-18 16:58:18.017575,707.0
510,510,2018-06-18 16:58:19.016956,707.0
511,511,2018-06-18 16:58:20.016285,707.0
512,512,2018-06-18 16:58:21.019824,707.0
513,513,2018-06-18 16:58:22.019228,707.0
514,514,2018-06-18 16:58:23.018619,707.0
515,515,2018-06-18 16:58:24.018000,707.0
516,516,2018-06-18 16:58:25.021482,707.0
517,517,2018-06-18 16:58:26.020882,707.0
518,518,2018-06-18 16:58:27.020257,707.0
519,519,2018-06-18 16:58:28.019643,707.0
520,520,2018-06-18 16:58:29.023138,707.0
521,521,2018-06-18 16:58:30.022547,707.0
522,522,2018-06-18 16:58:31.021914,707.0
523,523,2018-06-18 16:58:32.021311,707.0
524,524,2018-06-18 16:58:33.020678,707.0
525,525,2018-06-18 16:58:34.024153,707.0
526,526,2018-06-18 16:58:35.023554,707.0
527,527,2018-06-18 16:58:36.022890,707.0
528,528,2018-06-18 16:58:37.022292,707.0
529,529,2018-06-18 16:58:38.025724,707.0
530,530,2018-06-18 16:58:39.025179,707.0
531,531,2018-06-18 16:58:40.024570,707.0
532,532,2018-06-18 16:58:41.023926,707.0
533,533,2018-06-18 16:58:42.027394,707.0
534,534,2018-06-18 16:58:43.026790,707.0
535,535,2018-06-18 16:58:44.026168,707.0
536,536,2018-06-18 16:58:45.025497,707.0
537,537,2018-06-18 16:58:46.029017,706.0
538,538,2018-06-18 16:58:47.028413,707.0
539,539,2018-06-18 16:58:48.027771,707.0
540,540,2018-06-18 16:58:49.027163,707.0
541,541,2018-06-18 16:58:50.026530,707.0
542,542,2018-06-18 16:58:51.029980,707.0
543,543,2018-06-18 16:58:52.029427,707.0
544,544,2018-06-18 16:58:53.028750,706.0
545,545,2018-06-18 16:58:54.028113,706.0
546,546,2018-06-18 16:58:55.031586,706.0
547,547,2018-06-18 16:58:56.030976,706.0
548,548,2018-06-18 16:58:57.030308,706.0
549,549,2018-06-18 16:58:58.029688,706.0
550,550,2018-06-18 16:58:59.033158,706.0
551,551,2018-06-18 16:59:00.032580,706.0
552,552,2018-06-18 16:59:01.031903,706.0
553,553,2018-06-18 16:59:02.031269,706.0
554,554,2018-06-18 16:59:03.030649,706.0
555,555,2018-06-18 16:59:04.034116,706.0
556,556,2018-06-18 16:59:05.033496,706.0
557,557,2018-06-18 16:59:06.032848,706.0
558,558,2018-06-18 16:59:07.032203,706.0
559,559,2018-06-18 16:59:08.035673,706.0
560,560,2018-06-18 16:59:09.035038,706.0
561,561,2018-06-18 16:59:10.034385,706.0
562,562,2018-06-18 16:59:11.033770,706.0
563,563,2018-06-18 16:59:12.037179,706.0
