,sl,time,light
4345,4345,2018-06-18 06:55:54.590270,729.0
4346,4346,2018-06-18 06:55:55.593672,736.0
4347,4347,2018-06-18 06:55:56.592989,743.0
4348,4348,2018-06-18 06:55:57.592336,750.0
4349,4349,2018-06-18 06:55:58.591645,757.0
4350,4350,2018-06-18 06:55:59.590929,762.0
4351,4351,2018-06-18 06:56:00.594364,767.0
4352,4352,2018-06-18 06:56:01.593685,769.0
4353,4353,2018-06-18 06:56:02.593005,770.0
4354,4354,2018-06-18 06:56:03.592315,771.0
4355,4355,2018-06-18 06:56:04.595722,772.0
4356,4356,2018-06-18 06:56:05.595042,770.0
4357,4357,2018-06-18 06:56:06.594356,766.0
4358,4358,2018-06-18 06:56:07.593666,761.0
4359,4359,2018-06-18 06:56:08.592981,754.0
4360,4360,2018-06-18 06:56:09.596413,745.0
4361,4361,2018-06-18 06:56:10.595738,736.0
4362,4362,2018-06-18 06:56:11.595048,726.0
4363,4363,2018-06-18 06:56:12.594339,720.0
4364,4364,2018-06-18 06:56:13.597773,715.0
4365,4365,2018-06-18 06:56:14.597095,710.0
4366,4366,2018-06-18 06:56:15.596414,705.0
4367,4367,2018-06-18 06:56:16.595675,701.0
4368,4368,2018-06-18 06:56:17.595031,697.0
4369,4369,2018-06-18 06:56:18.598440,696.0
4370,4370,2018-06-18 06:56:19.597772,694.0
4371,4371,2018-06-18 06:56:20.597108,694.0
4372,4372,2018-06-18 06:56:21.596394,696.0
4373,4373,2018-06-18 06:56:22.599823,698.0
4374,4374,2018-06-18 06:56:23.599153,703.0
4375,4375,2018-06-18 06:56:24.598461,711.0
4376,4376,2018-06-18 06:56:25.597778,720.0
4377,4377,2018-06-18 06:56:26.601187,729.0
4378,4378,2018-06-18 06:56:27.600500,739.0
4379,4379,2018-06-18 06:56:28.599826,748.0
4380,4380,2018-06-18 06:56:29.599136,757.0
4381,4381,2018-06-18 06:56:30.598502,764.0
4382,4382,2018-06-18 06:56:31.601885,769.0
4383,4383,2018-06-18 06:56:32.601215,771.0
4384,4384,2018-06-18 06:56:33.600456,772.0
4385,4385,2018-06-18 06:56:34.599812,772.0
4386,4386,2018-06-18 06:56:35.603246,767.0
4387,4387,2018-06-18 06:56:36.602573,763.0
4388,4388,2018-06-18 06:56:37.601893,758.0
4389,4389,2018-06-18 06:56:38.601237,752.0
4390,4390,2018-06-18 06:56:39.600527,744.0
4391,4391,2018-06-18 06:56:40.603927,737.0
4392,4392,2018-06-18 06:56:41.603258,728.0
4393,4393,2018-06-18 06:56:42.602571,722.0
4394,4394,2018-06-18 06:56:43.601880,718.0
4395,4395,2018-06-18 06:56:44.605324,713.0
4396,4396,2018-06-18 06:56:45.604640,709.0
4397,4397,2018-06-18 06:56:46.603956,705.0
4398,4398,2018-06-18 06:56:47.603274,701.0
4399,4399,2018-06-18 06:56:48.602590,698.0
4400,4400,2018-06-18 06:56:49.606004,696.0
4401,4401,2018-06-18 06:56:50.605323,694.0
4402,4402,2018-06-18 06:56:51.604595,694.0
4403,4403,2018-06-18 06:56:52.603958,695.0
4404,4404,2018-06-18 06:56:53.607368,698.0
4405,4405,2018-06-18 06:56:54.606692,703.0
4406,4406,2018-06-18 06:56:55.606015,712.0
4407,4407,2018-06-18 06:56:56.605332,722.0
4408,4408,2018-06-18 06:56:57.604654,733.0
4409,4409,2018-06-18 06:56:58.608082,743.0
4410,4410,2018-06-18 06:56:59.607404,754.0
4411,4411,2018-06-18 06:57:00.606720,760.0
4412,4412,2018-06-18 06:57:01.606039,769.0
4413,4413,2018-06-18 06:57:02.609454,770.0
4414,4414,2018-06-18 06:57:03.608778,772.0
4415,4415,2018-06-18 06:57:04.608091,766.0
4416,4416,2018-06-18 06:57:05.607409,759.0
4417,4417,2018-06-18 06:57:06.610824,749.0
4418,4418,2018-06-18 06:57:07.610144,735.0
4419,4419,2018-06-18 06:57:08.609492,721.0
4420,4420,2018-06-18 06:57:09.608784,714.0
4421,4421,2018-06-18 06:57:10.608102,709.0
4422,4422,2018-06-18 06:57:11.611540,702.0
4423,4423,2018-06-18 06:57:12.610869,697.0
4424,4424,2018-06-18 06:57:13.610184,694.0
4425,4425,2018-06-18 06:57:14.609501,693.0
4426,4426,2018-06-18 06:57:15.612909,694.0
4427,4427,2018-06-18 06:57:16.612237,697.0
4428,4428,2018-06-18 06:57:17.611563,705.0
4429,4429,2018-06-18 06:57:18.610921,716.0
4430,4430,2018-06-18 06:57:19.610152,729.0
4431,4431,2018-06-18 06:57:20.613633,743.0
4432,4432,2018-06-18 06:57:21.612959,756.0
4433,4433,2018-06-18 06:57:22.612273,766.0
4434,4434,2018-06-18 06:57:23.611598,770.0
4435,4435,2018-06-18 06:57:24.615007,770.0
4436,4436,2018-06-18 06:57:25.614333,761.0
4437,4437,2018-06-18 06:57:26.613681,746.0
4438,4438,2018-06-18 06:57:27.612969,727.0
4439,4439,2018-06-18 06:57:28.612290,715.0
4440,4440,2018-06-18 06:57:29.615709,706.0
4441,4441,2018-06-18 06:57:30.615036,698.0
4442,4442,2018-06-18 06:57:31.614360,694.0
4443,4443,2018-06-18 06:57:32.613672,693.0
4444,4444,2018-06-18 06:57:33.617108,695.0
4445,4445,2018-06-18 06:57:34.616434,703.0
4446,4446,2018-06-18 06:57:35.615756,719.0
4447,4447,2018-06-18 06:57:36.615080,735.0
4448,4448,2018-06-18 06:57:37.618489,751.0
4449,4449,2018-06-18 06:57:38.617812,765.0
4450,4450,2018-06-18 06:57:39.617138,770.0
4451,4451,2018-06-18 06:57:40.616458,769.0
4452,4452,2018-06-18 06:57:41.615778,757.0
4453,4453,2018-06-18 06:57:42.619192,740.0
4454,4454,2018-06-18 06:57:43.618543,722.0
4455,4455,2018-06-18 06:57:44.617836,712.0
4456,4456,2018-06-18 06:57:45.617166,705.0
4457,4457,2018-06-18 06:57:46.620598,698.0
4458,4458,2018-06-18 06:57:47.619930,695.0
4459,4459,2018-06-18 06:57:48.619250,693.0
4460,4460,2018-06-18 06:57:49.618570,694.0
4461,4461,2018-06-18 06:57:50.617891,697.0
4462,4462,2018-06-18 06:57:51.621305,704.0
4463,4463,2018-06-18 06:57:52.620633,717.0
4464,4464,2018-06-18 06:57:53.619954,730.0
4465,4465,2018-06-18 06:57:54.619268,743.0
4466,4466,2018-06-18 06:57:55.622710,756.0
4467,4467,2018-06-18 06:57:56.622041,766.0
4468,4468,2018-06-18 06:57:57.621344,769.0
4469,4469,2018-06-18 06:57:58.620652,770.0
4470,4470,2018-06-18 06:57:59.619981,767.0
4471,4471,2018-06-18 06:58:00.623379,759.0
4472,4472,2018-06-18 06:58:01.622747,746.0
4473,4473,2018-06-18 06:58:02.622066,732.0
4474,4474,2018-06-18 06:58:03.621392,720.0
4475,4475,2018-06-18 06:58:04.624809,713.0
4476,4476,2018-06-18 06:58:05.624140,707.0
4477,4477,2018-06-18 06:58:06.623511,701.0
4478,4478,2018-06-18 06:58:07.622783,697.0
4479,4479,2018-06-18 06:58:08.626193,695.0
4480,4480,2018-06-18 06:58:09.625540,693.0
4481,4481,2018-06-18 06:58:10.624869,694.0
4482,4482,2018-06-18 06:58:11.624191,696.0
4483,4483,2018-06-18 06:58:12.623511,700.0
4484,4484,2018-06-18 06:58:13.626932,708.0
4485,4485,2018-06-18 06:58:14.626284,718.0
4486,4486,2018-06-18 06:58:15.625578,729.0
4487,4487,2018-06-18 06:58:16.624905,740.0
4488,4488,2018-06-18 06:58:17.628276,751.0
4489,4489,2018-06-18 06:58:18.627649,762.0
4490,4490,2018-06-18 06:58:19.626970,768.0
4491,4491,2018-06-18 06:58:20.626294,771.0
4492,4492,2018-06-18 06:58:21.625635,769.0
4493,4493,2018-06-18 06:58:22.629057,762.0
4494,4494,2018-06-18 06:58:23.628389,748.0
4495,4495,2018-06-18 06:58:24.627714,732.0
4496,4496,2018-06-18 06:58:25.627037,719.0
4497,4497,2018-06-18 06:58:26.630452,711.0
4498,4498,2018-06-18 06:58:27.629789,704.0
4499,4499,2018-06-18 06:58:28.629107,698.0
4500,4500,2018-06-18 06:58:29.628425,695.0
4501,4501,2018-06-18 06:58:30.627751,693.0
4502,4502,2018-06-18 06:58:31.631193,694.0
4503,4503,2018-06-18 06:58:32.630523,697.0
4504,4504,2018-06-18 06:58:33.629849,702.0
4505,4505,2018-06-18 06:58:34.629147,713.0
4506,4506,2018-06-18 06:58:35.632586,724.0
4507,4507,2018-06-18 06:58:36.631915,736.0
4508,4508,2018-06-18 06:58:37.631244,747.0
4509,4509,2018-06-18 06:58:38.630562,758.0
4510,4510,2018-06-18 06:58:39.629894,766.0
4511,4511,2018-06-18 06:58:40.633310,770.0
4512,4512,2018-06-18 06:58:41.632643,770.0
4513,4513,2018-06-18 06:58:42.631974,767.0
4514,4514,2018-06-18 06:58:43.631284,758.0
4515,4515,2018-06-18 06:58:44.634728,745.0
4516,4516,2018-06-18 06:58:45.634057,729.0
4517,4517,2018-06-18 06:58:46.633426,718.0
4518,4518,2018-06-18 06:58:47.632702,709.0
4519,4519,2018-06-18 06:58:48.636123,702.0
4520,4520,2018-06-18 06:58:49.635448,696.0
4521,4521,2018-06-18 06:58:50.634782,693.0
4522,4522,2018-06-18 06:58:51.634104,693.0
4523,4523,2018-06-18 06:58:52.633427,696.0
4524,4524,2018-06-18 06:58:53.636848,705.0
4525,4525,2018-06-18 06:58:54.636233,720.0
4526,4526,2018-06-18 06:58:55.635502,737.0
4527,4527,2018-06-18 06:58:56.634831,754.0
4528,4528,2018-06-18 06:58:57.638274,767.0
4529,4529,2018-06-18 06:58:58.637606,770.0
4530,4530,2018-06-18 06:58:59.636929,765.0
4531,4531,2018-06-18 06:59:00.636256,747.0
4532,4532,2018-06-18 06:59:01.635580,725.0
4533,4533,2018-06-18 06:59:02.639021,712.0
4534,4534,2018-06-18 06:59:03.638328,702.0
4535,4535,2018-06-18 06:59:04.637658,695.0
4536,4536,2018-06-18 06:59:05.636976,693.0
4537,4537,2018-06-18 06:59:06.640425,695.0
4538,4538,2018-06-18 06:59:07.639754,705.0
4539,4539,2018-06-18 06:59:08.639056,723.0
4540,4540,2018-06-18 06:59:09.638382,742.0
4541,4541,2018-06-18 06:59:10.637736,761.0
4542,4542,2018-06-18 06:59:11.641153,770.0
4543,4543,2018-06-18 06:59:12.640485,768.0
4544,4544,2018-06-18 06:59:13.639812,751.0
4545,4545,2018-06-18 06:59:14.639142,726.0
4546,4546,2018-06-18 06:59:15.642554,711.0
4547,4547,2018-06-18 06:59:16.641890,700.0
4548,4548,2018-06-18 06:59:17.641215,694.0
4549,4549,2018-06-18 06:59:18.640539,693.0
4550,4550,2018-06-18 06:59:19.643995,700.0
4551,4551,2018-06-18 06:59:20.643310,720.0
4552,4552,2018-06-18 06:59:21.642642,742.0
4553,4553,2018-06-18 06:59:22.641968,763.0
4554,4554,2018-06-18 06:59:23.641268,770.0
4555,4555,2018-06-18 06:59:24.644714,765.0
4556,4556,2018-06-18 06:59:25.644048,745.0
4557,4557,2018-06-18 06:59:26.643371,721.0
4558,4558,2018-06-18 06:59:27.642658,709.0
4559,4559,2018-06-18 06:59:28.646123,699.0
4560,4560,2018-06-18 06:59:29.645456,694.0
4561,4561,2018-06-18 06:59:30.644785,694.0
4562,4562,2018-06-18 06:59:31.644111,699.0
4563,4563,2018-06-18 06:59:32.643440,714.0
4564,4564,2018-06-18 06:59:33.646881,732.0
4565,4565,2018-06-18 06:59:34.646268,751.0
4566,4566,2018-06-18 06:59:35.645541,767.0
4567,4567,2018-06-18 06:59:36.644866,771.0
4568,4568,2018-06-18 06:59:37.648287,767.0
4569,4569,2018-06-18 06:59:38.647629,751.0
4570,4570,2018-06-18 06:59:39.646941,730.0
4571,4571,2018-06-18 06:59:40.646277,716.0
4572,4572,2018-06-18 06:59:41.645604,707.0
4573,4573,2018-06-18 06:59:42.649073,699.0
4574,4574,2018-06-18 06:59:43.648383,695.0
4575,4575,2018-06-18 06:59:44.647669,694.0
4576,4576,2018-06-18 06:59:45.647013,696.0
4577,4577,2018-06-18 06:59:46.650462,702.0
4578,4578,2018-06-18 06:59:47.649799,716.0
4579,4579,2018-06-18 06:59:48.649127,731.0
4580,4580,2018-06-18 06:59:49.648451,747.0
4581,4581,2018-06-18 06:59:50.647778,762.0
4582,4582,2018-06-18 06:59:51.651198,769.0
4583,4583,2018-06-18 06:59:52.650531,771.0
4584,4584,2018-06-18 06:59:53.649820,765.0
4585,4585,2018-06-18 06:59:54.649190,751.0
4586,4586,2018-06-18 06:59:55.652633,734.0
4587,4587,2018-06-18 06:59:56.651969,719.0
4588,4588,2018-06-18 06:59:57.651295,710.0
4589,4589,2018-06-18 06:59:58.650598,702.0
4590,4590,2018-06-18 06:59:59.654048,696.0
4591,4591,2018-06-18 07:00:00.653374,694.0
4592,4592,2018-06-18 07:00:01.652710,694.0
4593,4593,2018-06-18 07:00:02.652039,698.0
4594,4594,2018-06-18 07:00:03.651364,708.0
4595,4595,2018-06-18 07:00:04.654793,723.0
4596,4596,2018-06-18 07:00:05.654128,739.0
4597,4597,2018-06-18 07:00:06.653456,755.0
4598,4598,2018-06-18 07:00:07.652781,767.0
4599,4599,2018-06-18 07:00:08.656228,771.0
4600,4600,2018-06-18 07:00:09.655566,769.0
4601,4601,2018-06-18 07:00:10.654893,757.0
4602,4602,2018-06-18 07:00:11.654223,738.0
4603,4603,2018-06-18 07:00:12.653548,721.0
4604,4604,2018-06-18 07:00:13.656978,711.0
4605,4605,2018-06-18 07:00:14.656310,702.0
4606,4606,2018-06-18 07:00:15.655635,696.0
4607,4607,2018-06-18 07:00:16.654968,694.0
4608,4608,2018-06-18 07:00:17.658385,695.0
4609,4609,2018-06-18 07:00:18.657755,699.0
4610,4610,2018-06-18 07:00:19.657051,711.0
4611,4611,2018-06-18 07:00:20.656385,728.0
4612,4612,2018-06-18 07:00:21.655706,745.0
4613,4613,2018-06-18 07:00:22.659210,761.0
4614,4614,2018-06-18 07:00:23.658497,770.0
4615,4615,2018-06-18 07:00:24.657828,770.0
4616,4616,2018-06-18 07:00:25.657154,760.0
4617,4617,2018-06-18 07:00:26.660578,740.0
4618,4618,2018-06-18 07:00:27.659915,720.0
4619,4619,2018-06-18 07:00:28.659241,709.0
4620,4620,2018-06-18 07:00:29.658574,700.0
4621,4621,2018-06-18 07:00:30.662044,695.0
4622,4622,2018-06-18 07:00:31.661351,695.0
4623,4623,2018-06-18 07:00:32.660691,697.0
4624,4624,2018-06-18 07:00:33.660015,709.0
4625,4625,2018-06-18 07:00:34.659319,726.0
4626,4626,2018-06-18 07:00:35.662768,744.0
4627,4627,2018-06-18 07:00:36.662106,761.0
4628,4628,2018-06-18 07:00:37.661437,770.0
4629,4629,2018-06-18 07:00:38.660762,771.0
4630,4630,2018-06-18 07:00:39.664189,758.0
4631,4631,2018-06-18 07:00:40.663530,738.0
4632,4632,2018-06-18 07:00:41.662885,719.0
4633,4633,2018-06-18 07:00:42.662197,709.0
4634,4634,2018-06-18 07:00:43.661519,700.0
4635,4635,2018-06-18 07:00:44.664969,696.0
4636,4636,2018-06-18 07:00:45.664304,693.0
4637,4637,2018-06-18 07:00:46.663634,697.0
4638,4638,2018-06-18 07:00:47.662962,705.0
4639,4639,2018-06-18 07:00:48.666389,722.0
4640,4640,2018-06-18 07:00:49.665727,740.0
4641,4641,2018-06-18 07:00:50.665056,757.0
4642,4642,2018-06-18 07:00:51.664385,769.0
4643,4643,2018-06-18 07:00:52.663715,771.0
4644,4644,2018-06-18 07:00:53.667123,761.0
4645,4645,2018-06-18 07:00:54.666509,741.0
4646,4646,2018-06-18 07:00:55.665835,720.0
4647,4647,2018-06-18 07:00:56.665144,709.0
4648,4648,2018-06-18 07:00:57.668589,700.0
4649,4649,2018-06-18 07:00:58.667931,695.0
4650,4650,2018-06-18 07:00:59.667263,694.0
4651,4651,2018-06-18 07:01:00.666600,698.0
4652,4652,2018-06-18 07:01:01.665937,710.0
4653,4653,2018-06-18 07:01:02.669343,729.0
4654,4654,2018-06-18 07:01:03.668682,748.0
4655,4655,2018-06-18 07:01:04.668012,766.0
4656,4656,2018-06-18 07:01:05.667372,771.0
4657,4657,2018-06-18 07:01:06.670795,767.0
4658,4658,2018-06-18 07:01:07.670132,749.0
4659,4659,2018-06-18 07:01:08.669461,725.0
4660,4660,2018-06-18 07:01:09.668776,712.0
4661,4661,2018-06-18 07:01:10.672227,702.0
4662,4662,2018-06-18 07:01:11.671551,696.0
4663,4663,2018-06-18 07:01:12.670888,694.0
4664,4664,2018-06-18 07:01:13.670222,698.0
4665,4665,2018-06-18 07:01:14.669558,710.0
4666,4666,2018-06-18 07:01:15.672979,730.0
4667,4667,2018-06-18 07:01:16.672319,751.0
4668,4668,2018-06-18 07:01:17.671653,767.0
4669,4669,2018-06-18 07:01:18.670985,771.0
4670,4670,2018-06-18 07:01:19.674430,762.0
4671,4671,2018-06-18 07:01:20.673768,739.0
4672,4672,2018-06-18 07:01:21.673100,718.0
4673,4673,2018-06-18 07:01:22.672436,706.0
4674,4674,2018-06-18 07:01:23.671764,697.0
4675,4675,2018-06-18 07:01:24.675190,694.0
4676,4676,2018-06-18 07:01:25.674527,696.0
4677,4677,2018-06-18 07:01:26.673860,706.0
4678,4678,2018-06-18 07:01:27.673196,725.0
4679,4679,2018-06-18 07:01:28.676621,745.0
4680,4680,2018-06-18 07:01:29.675984,764.0
4681,4681,2018-06-18 07:01:30.675284,771.0
4682,4682,2018-06-18 07:01:31.674596,768.0
4683,4683,2018-06-18 07:01:32.673983,752.0
4684,4684,2018-06-18 07:01:33.677411,729.0
4685,4685,2018-06-18 07:01:34.676748,715.0
4686,4686,2018-06-18 07:01:35.676082,704.0
4687,4687,2018-06-18 07:01:36.675409,697.0
4688,4688,2018-06-18 07:01:37.678842,694.0
4689,4689,2018-06-18 07:01:38.678175,696.0
4690,4690,2018-06-18 07:01:39.677508,704.0
4691,4691,2018-06-18 07:01:40.676844,722.0
4692,4692,2018-06-18 07:01:41.680292,741.0
4693,4693,2018-06-18 07:01:42.679625,761.0
4694,4694,2018-06-18 07:01:43.678965,770.0
4695,4695,2018-06-18 07:01:44.678296,769.0
4696,4696,2018-06-18 07:01:45.677653,752.0
4697,4697,2018-06-18 07:01:46.681056,726.0
4698,4698,2018-06-18 07:01:47.680397,712.0
4699,4699,2018-06-18 07:01:48.679728,700.0
4700,4700,2018-06-18 07:01:49.679064,695.0
4701,4701,2018-06-18 07:01:50.682488,695.0
4702,4702,2018-06-18 07:01:51.681834,702.0
4703,4703,2018-06-18 07:01:52.681171,722.0
4704,4704,2018-06-18 07:01:53.680528,744.0
4705,4705,2018-06-18 07:01:54.679826,765.0
4706,4706,2018-06-18 07:01:55.683280,771.0
4707,4707,2018-06-18 07:01:56.682619,765.0
4708,4708,2018-06-18 07:01:57.681956,743.0
4709,4709,2018-06-18 07:01:58.681265,720.0
4710,4710,2018-06-18 07:01:59.684718,707.0
4711,4711,2018-06-18 07:02:00.684054,698.0
4712,4712,2018-06-18 07:02:01.683390,694.0
4713,4713,2018-06-18 07:02:02.682724,695.0
4714,4714,2018-06-18 07:02:03.682055,704.0
4715,4715,2018-06-18 07:02:04.685507,722.0
4716,4716,2018-06-18 07:02:05.684858,742.0
4717,4717,2018-06-18 07:02:06.684186,761.0
4718,4718,2018-06-18 07:02:07.683495,770.0
4719,4719,2018-06-18 07:02:08.686931,770.0
4720,4720,2018-06-18 07:02:09.686293,754.0
4721,4721,2018-06-18 07:02:10.685622,731.0
4722,4722,2018-06-18 07:02:11.684951,714.0
4723,4723,2018-06-18 07:02:12.684285,704.0
4724,4724,2018-06-18 07:02:13.687716,696.0
4725,4725,2018-06-18 07:02:14.687052,694.0
4726,4726,2018-06-18 07:02:15.686389,697.0
4727,4727,2018-06-18 07:02:16.685721,706.0
4728,4728,2018-06-18 07:02:17.689176,725.0
4729,4729,2018-06-18 07:02:18.688517,744.0
4730,4730,2018-06-18 07:02:19.687849,762.0
4731,4731,2018-06-18 07:02:20.687182,770.0
4732,4732,2018-06-18 07:02:21.690614,769.0
4733,4733,2018-06-18 07:02:22.689951,754.0
4734,4734,2018-06-18 07:02:23.689288,732.0
4735,4735,2018-06-18 07:02:24.688619,716.0
4736,4736,2018-06-18 07:02:25.688008,705.0
4737,4737,2018-06-18 07:02:26.691386,697.0
4738,4738,2018-06-18 07:02:27.690730,694.0
4739,4739,2018-06-18 07:02:28.690056,695.0
4740,4740,2018-06-18 07:02:29.689397,703.0
4741,4741,2018-06-18 07:02:30.692851,721.0
4742,4742,2018-06-18 07:02:31.692189,741.0
4743,4743,2018-06-18 07:02:32.691522,761.0
4744,4744,2018-06-18 07:02:33.690887,770.0
4745,4745,2018-06-18 07:02:34.690194,769.0
4746,4746,2018-06-18 07:02:35.693622,753.0
4747,4747,2018-06-18 07:02:36.692964,729.0
4748,4748,2018-06-18 07:02:37.692306,714.0
4749,4749,2018-06-18 07:02:38.691633,703.0
4750,4750,2018-06-18 07:02:39.695062,696.0
4751,4751,2018-06-18 07:02:40.694433,695.0
4752,4752,2018-06-18 07:02:41.693764,698.0
4753,4753,2018-06-18 07:02:42.693075,712.0
4754,4754,2018-06-18 07:02:43.692410,732.0
4755,4755,2018-06-18 07:02:44.695862,752.0
4756,4756,2018-06-18 07:02:45.695211,768.0
4757,4757,2018-06-18 07:02:46.694538,771.0
4758,4758,2018-06-18 07:02:47.693882,765.0
4759,4759,2018-06-18 07:02:48.697304,746.0
4760,4760,2018-06-18 07:02:49.696650,724.0
4761,4761,2018-06-18 07:02:50.695986,712.0
4762,4762,2018-06-18 07:02:51.695320,703.0
4763,4763,2018-06-18 07:02:52.698745,696.0
4764,4764,2018-06-18 07:02:53.698109,694.0
4765,4765,2018-06-18 07:02:54.697449,696.0
4766,4766,2018-06-18 07:02:55.696787,703.0
4767,4767,2018-06-18 07:02:56.696119,720.0
4768,4768,2018-06-18 07:02:57.699548,737.0
4769,4769,2018-06-18 07:02:58.698893,755.0
4770,4770,2018-06-18 07:02:59.698226,768.0
4771,4771,2018-06-18 07:03:00.697569,771.0
4772,4772,2018-06-18 07:03:01.700991,766.0
4773,4773,2018-06-18 07:03:02.700336,749.0
4774,4774,2018-06-18 07:03:03.699694,728.0
4775,4775,2018-06-18 07:03:04.699007,715.0
4776,4776,2018-06-18 07:03:05.698339,706.0
4777,4777,2018-06-18 07:03:06.701799,698.0
4778,4778,2018-06-18 07:03:07.701138,694.0
4779,4779,2018-06-18 07:03:08.700478,694.0
4780,4780,2018-06-18 07:03:09.699805,698.0
4781,4781,2018-06-18 07:03:10.703240,709.0
4782,4782,2018-06-18 07:03:11.702582,725.0
4783,4783,2018-06-18 07:03:12.701924,743.0
4784,4784,2018-06-18 07:03:13.701304,760.0
4785,4785,2018-06-18 07:03:14.700554,769.0
4786,4786,2018-06-18 07:03:15.704045,770.0
4787,4787,2018-06-18 07:03:16.703393,761.0
4788,4788,2018-06-18 07:03:17.702699,741.0
4789,4789,2018-06-18 07:03:18.702038,721.0
4790,4790,2018-06-18 07:03:19.705491,711.0
4791,4791,2018-06-18 07:03:20.704842,702.0
4792,4792,2018-06-18 07:03:21.704194,696.0
4793,4793,2018-06-18 07:03:22.703509,693.0
4794,4794,2018-06-18 07:03:23.702846,695.0
4795,4795,2018-06-18 07:03:24.706271,699.0
4796,4796,2018-06-18 07:03:25.705616,710.0
4797,4797,2018-06-18 07:03:26.704953,725.0
4798,4798,2018-06-18 07:03:27.704289,740.0
4799,4799,2018-06-18 07:03:28.707744,755.0
4800,4800,2018-06-18 07:03:29.707048,767.0
4801,4801,2018-06-18 07:03:30.706430,771.0
4802,4802,2018-06-18 07:03:31.705738,769.0
4803,4803,2018-06-18 07:03:32.709150,757.0
4804,4804,2018-06-18 07:03:33.708531,740.0
4805,4805,2018-06-18 07:03:34.707871,722.0
4806,4806,2018-06-18 07:03:35.707212,713.0
4807,4807,2018-06-18 07:03:36.706551,704.0
4808,4808,2018-06-18 07:03:37.709979,697.0
4809,4809,2018-06-18 07:03:38.709321,694.0
4810,4810,2018-06-18 07:03:39.708660,694.0
4811,4811,2018-06-18 07:03:40.707997,696.0
4812,4812,2018-06-18 07:03:41.711452,703.0
4813,4813,2018-06-18 07:03:42.710798,717.0
4814,4814,2018-06-18 07:03:43.710130,733.0
4815,4815,2018-06-18 07:03:44.709469,748.0
4816,4816,2018-06-18 07:03:45.708808,763.0
4817,4817,2018-06-18 07:03:46.712237,769.0
4818,4818,2018-06-18 07:03:47.711536,770.0
4819,4819,2018-06-18 07:03:48.710926,764.0
4820,4820,2018-06-18 07:03:49.710253,749.0
4821,4821,2018-06-18 07:03:50.713714,732.0
4822,4822,2018-06-18 07:03:51.713055,718.0
4823,4823,2018-06-18 07:03:52.712369,709.0
4824,4824,2018-06-18 07:03:53.711705,702.0
4825,4825,2018-06-18 07:03:54.711046,696.0
4826,4826,2018-06-18 07:03:55.714499,694.0
4827,4827,2018-06-18 07:03:56.713850,694.0
4828,4828,2018-06-18 07:03:57.713181,696.0
4829,4829,2018-06-18 07:03:58.712516,702.0
4830,4830,2018-06-18 07:03:59.715952,715.0
4831,4831,2018-06-18 07:04:00.715295,728.0
4832,4832,2018-06-18 07:04:01.714680,742.0
4833,4833,2018-06-18 07:04:02.713967,756.0
4834,4834,2018-06-18 07:04:03.717399,767.0
4835,4835,2018-06-18 07:04:04.716765,770.0
4836,4836,2018-06-18 07:04:05.716113,770.0
4837,4837,2018-06-18 07:04:06.715450,764.0
4838,4838,2018-06-18 07:04:07.714786,752.0
4839,4839,2018-06-18 07:04:08.718217,737.0
4840,4840,2018-06-18 07:04:09.717584,722.0
4841,4841,2018-06-18 07:04:10.716899,715.0
4842,4842,2018-06-18 07:04:11.716238,708.0
4843,4843,2018-06-18 07:04:12.719673,702.0
4844,4844,2018-06-18 07:04:13.719012,697.0
4845,4845,2018-06-18 07:04:14.718351,695.0
4846,4846,2018-06-18 07:04:15.717689,694.0
4847,4847,2018-06-18 07:04:16.717035,694.0
4848,4848,2018-06-18 07:04:17.720490,696.0
4849,4849,2018-06-18 07:04:18.719833,700.0
4850,4850,2018-06-18 07:04:19.719166,709.0
4851,4851,2018-06-18 07:04:20.718478,719.0
4852,4852,2018-06-18 07:04:21.721937,730.0
4853,4853,2018-06-18 07:04:22.721286,740.0
4854,4854,2018-06-18 07:04:23.720619,752.0
4855,4855,2018-06-18 07:04:24.719959,762.0
4856,4856,2018-06-18 07:04:25.719296,768.0
4857,4857,2018-06-18 07:04:26.722754,770.0
4858,4858,2018-06-18 07:04:27.722101,770.0
4859,4859,2018-06-18 07:04:28.721446,765.0
4860,4860,2018-06-18 07:04:29.720753,755.0
4861,4861,2018-06-18 07:04:30.724209,742.0
4862,4862,2018-06-18 07:04:31.723557,728.0
4863,4863,2018-06-18 07:04:32.722889,719.0
4864,4864,2018-06-18 07:04:33.722229,712.0
4865,4865,2018-06-18 07:04:34.721576,706.0
4866,4866,2018-06-18 07:04:35.725560,701.0
4867,4867,2018-06-18 07:04:36.724350,697.0
4868,4868,2018-06-18 07:04:37.723686,695.0
4869,4869,2018-06-18 07:04:38.723024,694.0
4870,4870,2018-06-18 07:04:39.726484,695.0
4871,4871,2018-06-18 07:04:40.725831,697.0
4872,4872,2018-06-18 07:04:41.725216,700.0
4873,4873,2018-06-18 07:04:42.724506,708.0
4874,4874,2018-06-18 07:04:43.727940,717.0
4875,4875,2018-06-18 07:04:44.727275,727.0
4876,4876,2018-06-18 07:04:45.726626,736.0
4877,4877,2018-06-18 07:04:46.725965,745.0
4878,4878,2018-06-18 07:04:47.725300,754.0
4879,4879,2018-06-18 07:04:48.728732,763.0
4880,4880,2018-06-18 07:04:49.728131,768.0
4881,4881,2018-06-18 07:04:50.727419,770.0
4882,4882,2018-06-18 07:04:51.726762,771.0
